band_gap,formation_energy_per_atom,full_formula,task_id
0.0,-0.4441057212499997,Mn1Ge1Rh2,mp-4664
0.0,-0.7209243100000009,Ce1Si2Os2,mp-4767
0.0,-3.5023794708555944,Cs4Ti4F16,mp-504701
1.0327000000000002,-0.4902978514008618,Cs4Nb4Cu8Te16,mp-505321
1.4025999999999998,-1.2452461139318183,Na12Mn2S8,mp-5055
1.964,-0.5269449681299996,N4Cl4O4,mp-505727
3.298,-2.319504273452381,Ga4B4Pb4O16,mp-505743
3.1174,-3.0907076317500017,Na2Gd2O4,mp-5088
0.0,-0.6715066983333328,Dy4Ni4Sn4,mp-510152
0.0,-1.0279769693055556,Ce10Pb6O2,mp-510369
0.9901,-1.7209608451562497,Gd4Cu4S8,mp-510471
0.5714000000000001,-1.551825284615,Mn1Cu1O2,mp-510589
0.0,-1.133962137115384,Ca56Mn4As44,mp-532462
3.6578,-2.3583655088392868,Ta2Tl2Ge6O18,mp-540634
2.5545,-0.8371068393055564,B16S32,mp-540668
2.5788,-1.7370322312376854,Cs8Sn8O12,mp-540796
0.4830999999999994,-3.0869380229761916,Eu4B8O16,mp-540879
0.9032,-0.5777279830555556,Na20Hf4As12,mp-541236
1.7469,-1.0647195185829745,Cs4Bi4S8,mp-541378
4.6239,-2.7689108949509853,Cs4Te4F20,mp-541628
0.0,-0.11958601210526347,Ni8Bi24I6,mp-541751
0.0,-1.1160237369348662,Cs2W1Br6,mp-541753
0.0,-0.8724126489473687,Lu10Si20Ir8,mp-542170
0.0,-0.6057701483333329,Yb4Mg4Ge4,mp-542172
0.005899999999999572,-0.3730296078333325,Ca2B5Os3,mp-542455
4.556699999999999,-2.8283228391754376,Na12Ca4B20O40,mp-542719
5.2906,-2.4904049881473798,Cs2Na1Ho1Cl6,mp-542951
0.0,-0.4667594056896546,Ta6Fe16Si7,mp-542996
0.0,-0.11252159000000006,Al12Mo1,mp-550
1.3088000000000002,-2.4654859035324996,Y1Bi2Cl1O4,mp-552604
3.7453000000000003,-2.5264574555277783,Na2Zr4As6O24,mp-553912
1.712,-0.9103134685390639,K4Sn4As4S20,mp-554119
4.2923,-2.633099438419644,K4Li4Zn4P8O28,mp-554164
3.367,-2.4763193165833335,Nd4As8O18,mp-555063
4.8159,-3.2105269873300006,K2Na4Y2Si12O30,mp-555155
2.3702,-2.8850761982202378,Ca2Nb4P12O42,mp-555424
3.7369000000000003,-3.0441677197233745,Tb5Se2Cl3O10,mp-555909
1.0821,-0.9722324124498336,Ag2Bi2S2Cl4,mp-556094
0.8484,-1.5885656954852951,K4Na28Pb8O28,mp-556521
3.1166,-2.342398455261647,Rb2Nb2As2Cl2O10,mp-556645
3.3727,-3.1648137270944443,K4Ti2Si6O18,mp-556719
2.7409000000000003,-1.201902053075278,Ag2As2S32F12,mp-556837
1.7663,-0.5947672130952377,Sn2S32I8,mp-557101
2.4932,-2.4331490437708334,Na12V18O42,mp-557315
3.6651000000000007,-2.5326874879741395,Cs2Al2Sb2O7,mp-557359
3.4168,-3.412251966799131,Na4Gd4Mg2Si8O24F4,mp-557538
3.4917,-2.90660425645,Na2La2Mg2W2O12,mp-558194
5.4555,-3.4005325005382976,K6Al8P4O16F18,mp-558240
0.0,-0.8606667950000002,Y1Pd3,mp-559
0.8737999999999999,-1.2938873070687507,K12Cu4N20O60,mp-559099
1.7894,-0.5844478995648927,Cu12P32S24Cl12,mp-559558
4.4123,-3.278174838072916,Hf4B8O20,mp-559617
3.1614,-2.9758247931944446,Li12Gd4B8O24,mp-559706
5.3098,-2.6620701419270834,Li4Pr4S8O32,mp-559719
1.2978,-1.1132050122172616,Ta4S9Br8,mp-559724
1.1197,-0.746484421505953,K8Ag24Sn12S40,mp-559880
3.8285000000000005,-2.7787888711076185,Sr10As6Cl2O24,mp-559965
0.0,-3.0238867147777784,Sr18Yb2V14O56,mp-560124
4.1281,-2.960167475564,Na6Fe2F12,mp-560311
4.0999,-2.9961814205829653,K1Rb2Fe1F6,mp-561067
2.3845,-2.5145876106822223,Sr6Cu3Cl3O6,mp-561243
4.0658,-3.1928892974866665,Al8Ge4O16F8,mp-561437
2.8926999999999996,-2.0985688454774993,Sr4Co2Se4Cl4O12,mp-561998
4.803999999999999,-3.6871629373863644,Y2Si2O7,mp-5652
0.0,-0.5114457907499996,Ba7Al4Ge9,mp-567067
0.0,-1.842251843482143,Ce6Se8,mp-567370
0.0,-0.8856423920270262,Ce6Si22Pt46,mp-568452
0.0,-0.1459906921428567,Eu2Cu18Sn8,mp-568497
0.0,-0.5651555607738094,Dy2B4C1,mp-568541
0.32759999999999945,-0.7957750115,Ca8Cd4Sb8,mp-569267
0.0,-0.12987107126315808,K16Tl22,mp-569570
0.0,-0.6443281266666661,Er3Ag3Ge3,mp-570026
3.8526,-2.002422684568069,Cs12Bi4Cl24,mp-570123
0.0,-0.6356596511111106,Tb2Al4Ni1Ge2,mp-570138
0.0,-0.764838056285715,Sc12Si22Ni36,mp-570147
2.5487,-0.60007813625,Tl4Ga4I16,mp-570306
1.173,-0.6621075577634101,Rb6Ag2Sn6Se16,mp-571164
4.5771,-0.4014450052931249,Y8B24H96,mp-571369
0.15280000000000005,-1.2321823082974142,Cs4Ce4Si4Se16,mp-573969
0.0,-0.04716921777777748,Ga3Ag6,mp-578
0.0,-0.36233992473684246,Eu1Ni12B6,mp-580731
2.7756,-3.0150523113257566,Gd12Ge12O42,mp-581229
0.0,-0.9761869280357143,Hf4Ni2P2,mp-5918
4.24,-2.2546527916742307,Ni4As12H12O4F72,mp-604978
3.542,-3.3260251738888886,Sr32Al48Mo8O128,mp-6120
4.2341999999999995,-3.492402886208333,La2Sc6B8O24,mp-6217
1.2294,-0.35537378891716287,K4Cu4P8Se20,mp-622199
1.8199,-2.761511603,Ba2Li1Re1O6,mp-6270
0.0,-0.253927851666667,Zr4Co2,mp-628
4.681,-0.32786860430999987,H2Br2,mp-632229
1.0201000000000002,-0.9582107853399999,Re1H8N2Cl6,mp-632724
3.3512,-0.4266301396355551,Mg2H6Os1,mp-643002
5.701300000000001,-2.627448446064644,Ca2P4H4O14,mp-643898
0.0,-0.48338567144799993,Li2H2Pd1,mp-644389
0.0,-0.345070438421052,Gd1Co12B6,mp-645286
2.7182,-2.163902597058823,Cr8Mo12O48,mp-647862
2.5477999999999996,-0.1726499615104169,Li2B26C4,mp-655591
4.1769,-0.6210314786731255,Na4C4S4N4,mp-6633
5.0827,-2.814977439782053,K8Li8B32O56,mp-6648
3.5094,-3.217894018972103,Cs4Ti2Si12O30,mp-6748
1.5032999999999999,-1.3330947963499997,Na3Gd1I6,mp-675237
3.3075,-2.0491313689375,K24As8O32,mp-680301
3.8894,-2.7507038763873455,Cs8Sb24F128,mp-683925
0.9170999999999996,-1.4172802152500004,Sm16Te24,mp-684911
3.2776,-2.601857289999999,Hf6Mo12O48,mp-687090
2.6121,-2.0343945867204285,Fe2P6H10N2O20,mp-696483
2.5119,-1.5433153934215391,Fe2H8C4O12,mp-698316
0.0,-0.7562584912499997,La4Si4,mp-7083
0.0,-1.1874585666666668,Tb4Si4Pt4,mp-7124
4.8454,-3.7447942401136376,Lu2Si2O7,mp-7193
2.1482000000000006,-0.9607900040848214,Sr4P4Se12,mp-7198
1.1726999999999999,-2.822547063705,Na9Ca1Fe10Si20O60,mp-720248
0.0,-0.2524166874999996,Ce1Zn3Cu2,mp-7247
0.0,-0.06943106333333304,Sb8Au4,mp-738
2.8059,-2.5893607041666673,La2Ag2O4,mp-754535
2.5587,-1.0185535470312503,Ta1Tl3S4,mp-7562
2.3474000000000004,-2.4949058850793655,In2P2O8,mp-7566
0.6273000000000004,-2.96119643613806,Sr16V12O39,mp-757304
4.6331,-1.8132040618160898,Zn4P8H28N4O32,mp-758284
2.8232,-3.03739143962963,Li4Ti12Zn6O32,mp-759849
3.8611000000000004,-1.9449514333296822,In4P4H16O24,mp-766835
3.1961,-2.280025920049452,Na6Cd2P2C2O14,mp-767430
2.8709,-2.2531047262032975,Na6Co2P2C2O14,mp-770948
2.091,-2.0493462465175,Zn1Pt1F6,mp-8256
0.8301999999999996,-2.2472891746614594,Ba12Zr8S28,mp-8570
0.0,-0.5544645458333335,Ti2Cr1Ir1,mp-861656
0.0,-0.57643367875,Ce1Bi1Au2,mp-861888
0.0,-0.43645251625000014,Li1Pm2Ir1,mp-861956
0.0,-0.8308620325000007,Sc2Ir1Ru1,mp-862369
0.0,-0.3067354087499998,Be1Co2Ge1,mp-862706
0.0,-0.6897286237499993,Li1Sc1Au2,mp-862815
0.0,-0.396852949166667,Er2Ag1Ru1,mp-862978
3.0130999999999997,-1.4259069070283334,In2Cl6,mp-862983
0.0,-0.23996819291666682,Pm2Ag1Ru1,mp-862991
0.0,-0.3802057783333339,Ti2Mn1Co1,mp-863690
0.0,-0.43451521916666724,Pm2Si1Ag1,mp-863743
0.0,-0.2689793212499998,Li1Sn1Ir2,mp-864768
0.0,-0.5981730624999999,Be2Ni1Rh1,mp-864895
0.0,-0.9005696349999992,Hf1Ga1Rh2,mp-865019
0.0,-0.3055138174999996,Lu1Mg1Zn2,mp-865256
0.32070000000000043,-0.36692577500000034,Nb1Al1Fe2,mp-865280
0.0,-0.41577305374999973,Tm2Zn1Ru1,mp-865351
0.0,-0.9809817824999998,Tm2Ir1Pd1,mp-865354
0.0,-0.28481603,V3Ru1,mp-865382
0.0,-0.3624207762499996,Lu2Al1Os1,mp-865463
0.0,-0.28058656833333373,Ti2Ni1Mo1,mp-865591
0.0,-0.47864720333333377,Ti2Tc1Ni1,mp-865878
0.0,-0.6579467641666668,Ti1Ga1Pd2,mp-866140
0.0,-0.2525395456249999,Li2Sm1Tl1,mp-866200
0.0,-0.5901670304166666,Yb2Ag1Sn1,mp-866212
0.2028000000000003,-0.6984968338124999,K4Sr8Cd8Sb12,mp-866639
0.0,-0.31443339000000003,Er1Cd1,mp-867
0.0,-0.2928973975,Li1Ca2Tl1,mp-867167
0.0,-0.36209698,Sm2Tl1Cd1,mp-867191
0.0,-0.35744063374999957,Er2Ni1Os1,mp-867344
0.0,-0.23876063418831178,Yb11Ni60C6,mp-8792
7.1511,-4.056003980135714,Ca2Al2F10,mp-8836
1.3452,-1.2807595711145838,K4V2Ag2S8,mp-8900
1.0361999999999998,-0.5224141055897434,Na16Ti2As8,mp-9071
2.3206,-2.175164914617458,Rb1Tb1S2,mp-9365
0.0,0.0,Cd2,mp-94
0.0,-0.5697685801515152,Tb6Fe2B14,mp-972235
0.0,-0.4021908051666664,Sm1Ag2Ge2,mp-972680
0.0,-0.79330142375,Lu2Si4Ni2,mp-973633
0.0,-0.12971261621999908,Re3N1,mp-974435
0.0,-0.3085086082692302,Nd1Al8Cu4,mp-974729
0.0,-0.523342594090909,Pr3Cu4Sn4,mp-975640
0.0,-0.8058154750000002,Ba2Sb4Pd2,mp-9768
0.0,-0.0985526112499997,Sm12Co4,mp-980752
1.9467999999999996,-0.9808881607812507,Ta2Tl2Cu4S8,mp-9815
0.0,-1.3669634558333321,Os2O4,mp-996
0.0,-2.004320665625,Ba2Cu2O4,mp-997034
4.256500000000001,-2.8548623236850657,Ca2Fe2P4O14,mvc-5578
0.0,-0.9213681366666661,Ho1Bi1Pd1,mp-1009132
0.0,-0.6609030833333336,Yb1B1Pd3,mp-10135
0.0,-0.8332913468333345,Ti4Re2B4,mp-10136
0.0,-0.2796894331249993,Er1Fe1C2,mp-1018064
0.0,-0.13587225500000008,Ba2Zn1,mp-1018178
0.0,-0.8021310640476192,Li1Y1Cu2P2,mp-1018791
0.0,-1.1810458050000001,Pr2Sb2Te2,mp-1018936
4.8958,-2.690657231469298,Li24B16O36,mp-1020024
4.457600000000001,-3.340162333380953,Na12La12Si12O48,mp-1020648
0.0,-0.5676393583333331,Sc2Ge4,mp-10212
0.0,-0.43494573083333304,La2Cu2Pb2,mp-1025128
0.0,-0.8134588924999999,Tm2Si4Ni2,mp-1025393
0.0,-1.3396787237499996,Lu4Pt4,mp-1025438
0.0,-0.5471487334519999,Li10Os2N8,mp-1029448
0.07430000000000003,-0.5795876799087498,K16Mo16N32,mp-1029815
0.04360000000000053,-0.7377084768676918,Ca10Ru4N12,mp-1029860
0.0,-0.9957710420233331,Ca8Mn4N12,mp-1029959
0.0,-0.7210627540000004,Ho2Al1Si2,mp-10528
0.0,-0.48522053899999945,Eu1Co1Ge3,mp-10690
1.9741,-1.7210325806330817,Rb1Ho1Se2,mp-10783
1.0756000000000001,-2.4148192658924996,Li1Ru1F6,mp-1078834
0.0,-0.8058601599999999,Y2Ga4Pd2,mp-1079075
0.0,-0.66099364,Ce2Co2Ge4,mp-1079178
0.0,-0.9851654175000011,Gd2Sn2Pt4,mp-1079214
0.0,-0.21890950875000126,Tl2Pd6,mp-1079938
0.0,-0.4202615862499999,Sr2Hg6,mp-1080552
0.0,-0.06270708599999963,Nd4Co6,mp-1084826
0.0,-1.0373734958333334,Li4Eu4As4,mp-1095352
4.167000000000001,-2.8217892091071426,Ba1Ge1P2O8,mp-1095485
0.0,-2.4486669386197923,Er5S7,mp-1095508
3.6246,-1.6992478007413794,Cs4Ba4I12,mp-1096925
0.3807999999999998,-1.0819202583333325,Sc1Te1Rh1,mp-1100405
1.0537000000000005,-1.5840286634635419,Ba2Y2Cu2Se6,mp-1101801
0.0,-0.16954177249999938,Y4Tc8,mp-1102030
1.4249999999999998,-0.8079058960416668,Zn4S8,mp-1102743
0.7001999999999997,-0.3232134233333343,Sb4Te4Ru4,mp-1102857
0.0,-0.6173888215909087,Sm3Cu4Ge4,mp-1103415
0.0,-0.9461893316666661,Dy8Pt4,mp-1103421
0.7719999999999998,-1.0957112327011493,Cs2Gd2Cd2Te6,mp-1104011
0.3552999999999997,-0.4771831597959186,Ba2P8Au4,mp-1104130
0.0,-0.8948414635294112,Ho3Si2Sn3Rh9,mp-1105133
2.6387,-1.281739480441842,Co3Se4Cl2O10,mp-1105151
0.0,-0.7652883988888886,Sc6Al6Au6,mp-1105210
1.1917,-1.1791313145312499,Li4Mn2Sn2S8,mp-1105291
0.0,-0.14046038875000022,Y12Co4,mp-1105598
0.0,-1.1988992724999996,Tb7Fe1I12,mp-1105605
1.8577,-2.4031255284375006,Nd4Sc4S12,mp-1105614
0.0,-0.5026420663333326,Mg4Be2B4Ir10,mp-1105674
0.032500000000000195,-0.20273086812500019,Nd12Ru4,mp-1106300
2.4146,-1.2589633607413795,Cs2Sc1Tl1I6,mp-1112484
0.0,-0.9146430095681815,K6Cu8S8,mp-1120730
1.3573,-0.9556529897968753,K3V1Se4,mp-1147776
2.3843,-0.3049730965833334,Ag1Br1O3,mp-1178562
2.9259000000000004,-3.4294621325000003,La6Fe2O12,mp-1180667
0.0,-0.2839847493749996,Dy4W4C8,mp-1181428
2.4657,-1.2700717603448273,Cs8Hg4Br16,mp-1183950
0.0,-0.5487457816666659,Gd2Ag1Ir1,mp-1184371
0.0,-0.24099081249999976,Gd1Lu1Cu2,mp-1184522
0.0,-0.27392343750000236,Gd1Y1Ru2,mp-1184716
0.0,-0.4690439972916671,La1Er1In2,mp-1185035
0.32550000000000034,-0.021964189199999852,Lu1Mg149,mp-1185595
0.0,-0.08123940945833352,Na1Tl2In1,mp-1186185
0.0,-0.548183793333334,Pm2In1Sn1,mp-1186508
0.0,-0.04698940249999772,Ta3W1,mp-1187206
1.0379,-2.487240487437501,Pr2Y6S12,mp-1188199
0.0,-0.8003674099999998,Tm10Ge6,mp-1188310
0.016599999999999948,-0.8457845793749996,Eu10Bi6,mp-1188517
0.0,-0.6289194891596641,Eu1P12Ru4,mp-1188524
1.4037000000000006,-2.7876510273460013,La4Mn2Ni2O12,mp-1188812
0.0,-0.48504923666666677,Pr2Al4,mp-1189
0.3780999999999999,-0.721515403,Dy6Cu6Sb8,mp-1189135
0.0,-1.1594234379999997,Tb7Mn1I12,mp-1190033
0.0,-0.5226973597743054,Tl2Cr6Se10,mp-1190043
0.0,-1.020222875625,Yb10Pt6,mp-1190212
2.8781999999999996,-2.64699475659938,Ba3Zn3Te1P2O14,mp-1190416
6.1004000000000005,-4.018439368767471,Rb4La4F16,mp-1190838
0.0,-0.5730178393749998,La6Ga6Bi12,mp-1191138
0.0,-2.5196223073863653,Y4Ir4O14,mp-1191749
0.0,-0.40994970230769157,Yb2Al20Os4,mp-1192485
0.8435999999999999,-0.2005345546921181,Rb4Ge12As12,mp-1192510
0.0,-0.2934625490000011,Zr22Os8,mp-1193087
0.0,-0.9578901948275866,Eu11Zn6As12,mp-1194247
4.1226,-2.18645992458944,Cs4Sc4Se8O24,mp-1194629
3.2839,-2.7239712093749993,Ba6B6Pb4Br2O18,mp-1194742
1.2655999999999998,-0.4855513866,K32Nb4Sn4As20,mp-1194900
1.1220000000000003,-1.1880942480808336,Al4Sb8Se8Cl16,mp-1194909
2.4312,-2.3624018522912094,K4Fe4Ni4P8O32,mp-1194949
0.1372,-0.6259956498348209,Ce4Tl4P8Se24,mp-1195195
2.6466,-1.3070112945370371,La4Ag4I16O48,mp-1195616
0.9686999999999999,-0.6216453156432259,Mn4As8H64S32N16,mp-1195801
0.0,-0.9359588790476189,Dy6Co18P12,mp-1195923
1.2440000000000002,-0.7689622055194805,Ba18Ga18P30,mp-1196108
5.7306,-2.2413817759829633,B40H32N8O64,mp-1196660
1.3432000000000002,-0.4918624911262401,K12Ag12P12Se36,mp-1196972
0.0,-0.7777719338888889,Yb3Sn3Rh3,mp-11973
3.6525,-1.6550851371807143,K16Bi8H32Cl40O16,mp-1197978
0.3945999999999996,-1.7271512588749998,Na12Ru4O16,mp-1198628
0.0,-0.3227995510000007,Tm6Ge26Os8,mp-1200122
4.8848,-2.5570373621097175,Cs2Ga2P6H2O20,mp-1200666
3.7822999999999998,-2.629398069552359,Cs4In4P8O28,mp-1200734
1.3446000000000002,-0.5156544508968341,Cs8Cu8P8Se24,mp-1201069
0.0,-1.7212542086875005,Eu8Lu2Sn6S24,mp-1201125
2.6344,-1.348030925291667,S8I8O44,mp-1202716
2.0088,-2.424944989652337,Cs4Lu28S44,mp-1202825
1.9441000000000002,-2.184149157890625,Gd4V4Se8O32,mp-1203163
0.0,-0.7228893735714282,Ho22Sn20,mp-1203269
0.0,-0.9306869162698419,Tb6Co18P12,mp-1203453
0.0,-0.5952550537500002,Tb8Re12Si20,mp-1203495
2.0428,-2.141929580031251,K4V8Se4O28,mp-1203567
3.0027,-1.2219347705099994,V4N12O40,mp-1205113
1.468,-1.6080902035507296,Sb16Se80F96,mp-1205478
1.0451000000000001,-0.5144551473399013,Cs4P4Pd2,mp-1205610
0.0,-0.3138597434722226,Nd1In1Ni4,mp-1206218
0.0,-0.9001407699999995,Ce3Ge4Rh4,mp-1206300
0.0,-0.6197078549261079,Rb1P2Ir2,mp-1206529
0.08030000000000026,-0.8991492116666665,Tm1Bi1Pd1,mp-1206744
0.0,-0.7063405193750008,Sm2Fe2Si4,mp-1207071
5.0677,-3.619891953437501,Tm4Be4Si2O14,mp-1207992
0.0,-0.6776269008333328,Tb4Zn4Ge4,mp-1208296
3.1373999999999995,-1.3795329290792302,Tb8Si16C4N24,mp-1208544
0.0,-0.9682168383333334,Sm12Ge12Pd12,mp-1208689
2.8019000000000003,-2.82400364375,Sr8Mg8V16O56,mp-1208827
0.0,-0.6992868233333335,Sm6Ni20As13,mp-1209077
0.024300000000000002,-2.0260960927110276,Rb4Sm4Se8O32,mp-1209322
0.0,-0.537037167037037,Sr8In16Au12,mp-1209343
2.0813,-1.0768730672413795,Rb4Mn2I8,mp-1209441
0.0,-0.45697362442307654,Nd2Al20Os4,mp-1209871
0.0,-0.955791172614943,Rb1O2,mp-12105
1.9406000000000003,-2.4801557032102606,Mn2V1P1O7,mp-1210613
0.0,-2.0675128657500004,Mg6Cu4As6O24,mp-1210695
0.0,-0.11367535369318205,Lu4Mn34C6,mp-1211163
0.0,-0.5796321305,La4V4Sb12,mp-1211432
0.0,-1.9530232999685713,La12Si4Cl12,mp-1211457
6.8027999999999995,-3.8082949539937503,K8Tm4F20,mp-1211536
4.9914000000000005,-2.534895296225,K8Tb4Cl20,mp-1211737
6.7859,-3.80705148305625,K8Lu4F20,mp-1211957
0.0,-1.0057107906250007,Ho10Sb2Pt4,mp-1212195
0.0,-0.8411286042380952,K2Ce2Ag2Te8,mp-1212465
0.0,-0.4695927803124995,Ga20Ir12,mp-1212680
2.3067,-1.9588964018437505,K16Cd8Ge8O32,mp-1212732
2.8231999999999995,-3.4691834928409104,Er6Sb2O14,mp-1212828
0.0,-1.0066522133333333,Dy4Sb4Rh4,mp-1212894
0.0,-0.6651039010714282,Dy4Ga18Ir6,mp-1213136
0.0,-0.7956726858333342,Er12Ni4Ge8,mp-1213162
3.3754,-3.4612298950000002,Er12Al12Cr8O48,mp-1213214
0.0,-3.5128914323749996,Eu12Sc8Al12O48,mp-1213328
0.9582999999999999,-1.1465801017771884,Cs2Ho2Nb12Br36,mp-1213418
0.9845999999999999,-1.1516821912964188,Cs2Sm2Nb12Br36,mp-1213498
3.4902,-2.02829132812069,Cs4La8Br28,mp-1213600
4.3043000000000005,-3.543167711309524,Ca4Y4B4O16,mp-1213894
1.7550000000000001,-0.13429750711805552,B8Se16,mp-1214789
0.0,-0.30518908230769226,Yb1Al7Cu5,mp-1215672
0.0,-0.292772226666667,Zr3Al1Fe8,mp-1215720
0.0,-0.062402750000000666,Y1V1Fe11,mp-1215844
0.0,-0.06417771000000094,V1W1,mp-1216231
1.5141,-1.782618109537037,Ti1Tl2Te3O12,mp-1216797
0.0,-1.1064170781620835,Ti4C3N1,mp-1217103
0.0,-1.0435070780000004,Tb1Si2Ru1Rh1,mp-1217478
0.0,-0.25679830027777784,Tb17Mg11Ni8,mp-1217746
4.2159,-3.580972351562501,Sr2Sm2Al6O14,mp-1218016
0.0,-1.2573089413068188,Ta6Cu4S12,mp-1218053
0.0,-0.4147764102777778,Sm2Cd2In2,mp-1219107
0.0,-0.30800913769230714,Sc1Mn6Ga1Ge5,mp-1219367
0.0,-0.7748937584920633,Sc4Ta1Fe19P12,mp-1219445
4.8954,-3.2623131765649864,Rb2Al2Si6O16,mp-1219605
1.9412,-2.3303081311265674,Rb6Er14S24,mp-1219776
0.0,-0.4276518369444447,Nd2Cd2In2,mp-1220203
0.0,-0.48245368908333397,Na1Sn2Pd3,mp-1220866
0.7406999999999999,-0.6287496154218752,Na1Sb1Se2,mp-1220879
3.0428999999999995,-1.7158337776588897,Na1Ni2Mo2H3O10,mp-1220997
6.212999999999999,-0.4493205345033324,N8O4,mp-1221446
4.537100000000001,-3.2753437427220007,Na2Ca1Mg5Si8O22F2,mp-1221470
0.0,-0.31384229375000006,Mg3Au13,mp-1222172
2.2794,-2.8576635459523816,Li8Ti4Cr4P12O48,mp-1223017
0.012599999999999945,-1.3335851020049996,Na4La31Co5I60,mp-1223438
4.464600000000001,-3.6511211986428584,K1Nd9Si6O26,mp-1223480
0.0,-2.4161448332031257,Gd3Sc2S7,mp-1224776
0.0,-0.9338056035714277,Eu2Al1P3Pt7,mp-1225411
1.2363000000000004,-1.7927993169390446,Cs16Mn12O24,mp-1226457
0.0,-0.3600712333333327,Ce1Al2Cu3,mp-1226644
1.7071,-2.4283628579166665,Ba6Fe4Te2O18,mp-1228445
1.3056999999999999,-0.8427596313541663,As4Rh4S4,mp-1228745
0.0,-2.771717150371878,Cs2V2Cu2F12,mp-1229021
0.0,-1.3818397420999997,Ca3La32Os5I60,mp-1229300
1.6885,-1.1049538997844828,Cs2Sm2Zn2Te6,mp-12343
2.3400000000000003,-2.9128341604166663,Lu4Sb4O16,mp-1237257
1.2728000000000002,-1.207887086588542,Ho4Ag4Se8,mp-12955
0.0,-0.6684234491666672,Gd4Zn4Ge4,mp-13159
0.9836999999999998,-2.0326263702975007,Ba2Cu2Te2F2,mp-13287
0.0,-0.5083085250000003,Mg2Sc4Ga4,mp-13570
0.0,-0.810565001666666,Dy2Ir4,mp-1358
2.0869,-2.0272366667968753,Ca1Se1,mp-1415
0.05259999999999998,-1.389149932,Er8Te12,mp-14643
3.4477,-2.9185498189127825,Cs8Ti4P8O32,mp-14864
0.0,-3.7377798392803046,Pr8Ti8O28,mp-15201
0.0,-0.7905557325000003,Ho4Si10Ni6,mp-15206
1.659,-0.9864839364735993,Cs4Nb2Cu2Se8,mp-15223
2.1491999999999996,-2.6715577025778385,V6P18O54,mp-15361
1.1893000000000002,-0.5638578093125002,Na8Se16,mp-15514
0.0,-0.3234859112499997,V6Rh2,mp-1578
0.0,-0.2747272894759988,Mn3Zn1N1,mp-15805
1.1021999999999998,-3.263901913500001,Dy2Te1O2,mp-16037
0.0,-0.4454607406250002,Nd2Al6,mp-16513
0.0,-1.0443546258333332,Sm1Ni1As1,mp-16734
0.34609999999999985,-2.8482320887499997,Sr4Gd2Ru2O12,mp-16796
5.298,-2.958170629412339,K4Al4P8O28,mp-17031
2.6109,-2.111796163333333,Li12Cr6O24,mp-17159
0.19489999999999963,-0.8687982854375008,Rh8S12,mp-17173
2.7817,-3.1275228594149658,Sr1Ti4P6O24,mp-17298
0.3767999999999998,-0.3747002099137933,Rb20Si4As12,mp-17490
2.4674,-1.3340762774400001,Sr8Ta4N12,mp-17518
2.4256,-2.2082132241269843,Tl4Mo4P4O24,mp-17542
0.0,-0.08239936500000056,Dy2Fe4,mp-1757
2.2777999999999996,-2.192233351547619,Li4In4Ge4O16,mp-17854
0.7873000000000001,-1.5416852189285717,Ba4Dy8Te16,mp-17927
0.0,-0.16745757059499944,Fe6N2,mp-1804
0.2738999999999998,-0.16657832616666676,K3Ga9,mp-181
2.0531,-2.963283515416666,Ba1Nd2Ni1O5,mp-18763
2.1170999999999998,-2.7491050641396098,Li2V2P4O14,mp-18911
3.0556,-2.4190809703189666,Rb4V4O12,mp-19031
0.0,-0.8312364025000001,Tb4Si4,mp-1924
0.0,-0.8163833580000002,Eu1Si2Pd2,mp-20115
0.0,-0.5400293447222223,Ti4Si4Cu4,mp-20255
0.05549999999999988,-0.42299128679687525,In2Ag2Se4,mp-20554
0.7159,-0.633542555,Li3Sb1,mp-2074
0.0,-0.4485634666666667,Li1In2Pd1,mp-20801
0.0,-0.8365977648809526,Nb4Ni4P4,mp-20932
0.0,-0.34350849250000026,Tm1In3,mp-21177
0.0,-0.27263957270833306,Sm3In1,mp-21202
0.0,-0.999920653888888,Ho3In3Pt3,mp-21290
0.0,-0.8127612962499997,Ho2Cu2As4,mp-21364
0.0022999999999999687,-0.44676167444444403,Ce3In3Ni3,mp-21492
0.0,-0.4359790077499994,Ge16Pt24,mp-21673
0.0,-0.614031578333333,Yb2Ga4,mp-2178
0.0,-2.59633266125,Ba2Co1W1O6,mp-22112
0.0,-0.7054228649999992,Hf4Si4Mo4,mp-22258
0.0,-0.6027148216666672,Yb2Rh4,mp-2235
0.5880000000000001,-1.333484461875,Co2O2,mp-22408
0.0,-2.4066350082,Ba2Na1Os1O6,mp-22442
0.5004999999999997,-0.36097536905747096,Cs12In2As6,mp-22506
0.0,-0.0350031349999993,Cu3Au1,mp-2258
0.0,-2.5952096657500006,Nd4Co4O12,mp-22599
0.44030000000000014,-0.44127778666666667,Fe1Br2,mp-22880
1.4489999999999998,-1.7129427827200001,K2Pd1Cl4,mp-22956
1.9099000000000004,-1.7225040901519997,Sb2Pb2Cl2O4,mp-23138
0.0,-0.5393367072222226,Eu2Ag2Bi2,mp-23378
0.0,-0.6083430286363636,Hg10Br4O8,mp-23543
3.2839,-2.4534017915416677,Bi12B20O48,mp-23549
2.8036,-2.1610545372991066,Co4Bi4P4O20,mp-23595
4.2591,-1.8641223063412498,Ba2H8O6,mp-23904
4.8217,-2.112879182302858,Na10Sc2H8C8O28,mp-24144
2.9687,-0.20568156448241393,Rb1H1,mp-24721
