band_gap,formation_energy_per_atom,full_formula,task_id
2.1917000000000004,-2.013247396041667,Li4Co1Te1O6,mp-1222462
1.1425,-2.53331044375,La2Co1Ni1O6,mp-1223259
3.5361,-3.2864729623863638,La7Ta3W4O30,mp-1223362
5.4671,-2.303773598758462,K1Na3Al12H24S8O56,mp-1224323
1.1120999999999994,-3.06076946175,Ba6Nd2Y1Mo3O18,mp-1228132
2.1283000000000003,-2.8939785762500003,Ba2Ce1Pb1O6,mp-1228392
7.5543,-3.950420292043333,Ba4Be4F16,mp-12431
0.7075,-0.8920628564760001,Ba6Sb2N2,mp-12814
3.5872999999999995,-3.528136276000001,Ba2La1Ta1O6,mp-13055
0.09719999999999997,-0.8561733925,Sm1Sn1Au1,mp-13305
0.0064000000000001825,-0.3267449298333333,Na4Cd4Sb4,mp-13459
0.9679,-2.0622064448611117,Cd6Si2O10,mp-13820
0.09439999999999847,-0.6435877303571429,P12Ir4,mp-13853
1.1684,-1.2926556021428577,Hg4Ge2O8,mp-13995
0.114,-0.3255854735000001,K6As2,mp-14018
1.0893000000000002,-0.9698901548412704,Ba32Si8P32,mp-14214
2.5520000000000005,-2.1343551031875,K8Ge8Sb8O40,mp-14352
1.3441999999999998,-1.2677791797203946,Ba4Re12S22,mp-14406
2.3241,-0.3959359369399991,Na2Ge4N6,mp-14433
2.1295999999999995,-2.3382839505,Ca12Zn12Te8O48,mp-14778
1.0065,-0.6478412222968751,K2Pt4Se6,mp-14796
2.1358,-2.0503010774062496,K8Sn8As8O40,mp-15107
2.9764,-2.1845615719926474,Na6S2O9,mp-16180
2.1551,-0.9204020011437504,Na12Si4Se14,mp-16961
3.0309000000000004,-2.7939675011850658,Sr4Co4P8O28,mp-17107
1.8252,-2.4973257128700004,Tl4Sn4F28,mp-17649
2.5331,-1.3819456165312511,K8Ga8S16,mp-17650
4.618,-2.7589682888012828,Na8B16O28,mp-17941
1.7397,-1.0312581254305553,K16Sn4Se16,mp-18132
2.6652,-3.1639843388888886,Nd8Mo4O24,mp-18494
4.2174,-2.924550701499612,Ca2Mn2P4O14,mp-18743
0.8321999999999998,-1.5983673104999996,Na1Co1O2,mp-18921
2.0994,-2.569951880147692,Ba4Mn8V8O32,mp-19507
1.8517,-1.1929254239895832,Na1In1S2,mp-20289
3.4441000000000006,-2.0889570985714285,Ga4Pb2O8,mp-20496
0.038299999999999564,-0.4995992051851835,Eu2B8Ir8,mp-20578
1.6155000000000002,-1.1989411414107152,K2La2Ge2Se8,mp-21097
2.1723,-1.4046839042349135,Rb32Pb8O24,mp-21801
0.054300000000000466,-0.22796832476190435,In2Te6Mo6,mp-22061
0.0043000000000001926,-0.2873261487500001,Gd2Cd6,mp-22138
0.003199999999999648,-0.8961989579999994,Gd1Ge2Rh2,mp-22187
0.0032000000000005357,-0.3980846658333341,Eu2Ga6Co4,mp-22545
0.5364999999999998,-0.5128885409635418,In2Se2,mp-22691
1.3869999999999998,-0.32226207036458315,Sb4Se4I4,mp-22996
1.9167,-2.9121698097500004,Sr4Lu2Bi2O12,mp-23100
3.925100000000001,-4.0308577652499995,Dy16O24,mp-2345
1.4308999999999998,-0.6615386574183333,Tl2Re12Se16Cl6,mp-23635
5.367999999999999,-1.6469254977599996,Y2H24Cl6O12,mp-23958
3.0439999999999996,-2.2151034585092595,Ag8B8H16O8F32,mp-24058
0.7625,-2.506120639928338,Rb2Mn2P6H2O20,mp-24609
6.5186,-2.535411893051724,Cs2H2F4,mp-24668
1.9816,-2.38209775198052,Mo4P8O32,mp-25868
1.3282,-2.5959781441406347,Li4Mn4P16O48,mp-26983
2.218,-1.6758440817592608,Tl16Ge10O28,mp-27271
0.647,-1.3496170642566672,Re8Cl32O8,mp-27297
4.9742,-2.7719215551,Na2Sb6F20,mp-27573
2.1972,-0.982874444051724,Cs4Br12,mp-27641
2.1222,-0.6144713581021667,H32S20N8,mp-28143
4.4866,-1.76806189009,Li4Ga4Cl16,mp-28341
1.4328,-1.2271080722557468,Rb12Cu4O8,mp-28568
1.216,-0.7973972482083337,Na40In8Te32,mp-28597
2.4375,-1.163997765197917,Na4Li4Se4,mp-28603
0.6389999999999998,-0.4375024862857145,K24Sn12As20,mp-28728
0.9832,-1.9908241420238095,P6Rh6O24,mp-28870
1.5142,-0.7921476677533335,Bi2Te2Cl2,mp-28944
0.7029,-1.3444969431800768,Cs6Co2Br10,mp-29287
1.4095,-1.6800204872988505,Rb4Zn6O8,mp-29606
0.33720000000000017,-1.614625143125,Ba12Sb8O4,mp-29911
3.11,-1.1372007579556649,Rb4Zn2I8,mp-30018
0.12430000000000074,-1.6232817454166668,Ba2La2I8,mp-30111
6.7979,-3.9111723737564046,Rb4Hf4F20,mp-30320
2.2728,-3.2206931297222217,Y8Mo4O24,mp-31124
2.6162000000000005,-1.5382512407737492,Bi20N4O40,mp-31289
0.000399999999999956,-0.5296108141964291,Tl1Cr5Se8,mp-3407
3.8107,-1.0020983654757138,Li2P2N4,mp-3524
1.7496,-1.9458016413392856,Sr2Pr4Se8,mp-37859
3.7469,-3.484143380104168,Sr2Al8O14,mp-3788
0.5955999999999997,-0.7827393599999998,Ba1Ga2Te4,mp-38117
3.1087,-3.062319289730396,Cs2Ti2Ni2O2F10,mp-41473
1.8364,-0.2362158937193881,Na12P44,mp-473
4.5287000000000015,-3.3953906186830003,K8Nb4F28,mp-4758
1.0629,-0.4022300413028848,K8Pd4Se40,mp-505138
4.2832,-2.759498680973333,Na8W4O8F16,mp-505382
3.8657,-1.2993674873966663,Sc4H24N8Cl12,mp-505794
0.006799999999999695,-3.4267898845075773,Eu4Ti4O14,mp-505801
0.01019999999999932,-0.2602750808333336,Gd4Os8,mp-510184
3.2301999999999995,-1.7210075733188883,Zn4As4H4Pb4O20,mp-510279
3.9530000000000003,-3.992529690676315,Eu4Zr12F60,mp-532491
0.000399999999999956,-3.016386039826397,Rb16Yb3Ti13P24O96,mp-532617
1.3285,-1.3453579395414283,Al8Te16Cl32,mp-540628
1.7420999999999998,-1.935529597692308,V4Co6O16,mp-540833
3.7001,-2.7342078947354516,Nd4Ag4P16O48,mp-541041
3.0232,-2.5265247504866077,K8Sn8P8O40,mp-541459
0.15169999999999995,-2.557807426916667,Ba6Yb2Ru4O18,mp-541743
3.068,-1.4000046108300783,Cd6Se6O20,mp-542117
1.0903,-0.9574594412500002,Tl2Pd6O8,mp-5478
1.375,-2.2997125375000005,Er1Bi2I1O4,mp-551250
3.4538,-2.3954316787500023,Li1Sc1As2O7,mp-552663
1.3192000000000004,-0.9649714212410712,Na8Cu4Sb4S12,mp-555871
3.4945,-3.0324200893055555,K2Na2Sm2Nb2O10,mp-556438
3.5327999999999995,-2.419762248341014,Ca1Bi6P4O20,mp-556615
3.7612,-2.5145119765227264,K2Li8Nb2O10,mp-556902
3.0152,-3.113860710049018,Gd4Mg4B20O40,mp-556905
1.6179000000000006,-1.941347564244792,Nd6Cu2Si2S14,mp-556975
2.5879,-2.9568410546425,Cr1Mo1F6,mp-557158
2.8361,-1.2889994494886372,Ba2Li2B6S12,mp-557892
3.9366,-2.0096811107685344,K8As2H10S6O32,mp-557941
0.01930000000000009,-1.7177583115972237,Ti1S2,mp-558110
2.6718,-2.1569673958143483,Sm8Mn4Te20Cl8O52,mp-559046
1.4220999999999997,-2.3968523292185715,P16Rh8Cl8F48,mp-559115
4.1141,-3.3540605675833333,Ba2Zr2B4O12,mp-559348
3.4311,-3.1337933808409093,K4Nb4Si8O28,mp-560407
3.7058,-2.0930391200491663,Li2Pr4C4N8F6,mp-561257
0.4898999999999996,-0.2054655436666664,In2Si2Te6,mp-567931
2.4872,-0.7544221329166666,Li4Ga4I16,mp-567967
2.1309,-1.8390651124599997,Hf2Br2N2,mp-568346
3.0734,-1.476353768941333,Zr6Te12Cl72,mp-569684
1.2581999999999995,-0.7443663174720625,Cs2Ti2Cu6Se8,mp-570706
3.2284,-2.0035067045307127,Cs4Li2In2Cl12,mp-571527
1.7733,-0.9926305847614288,Ba16Li4Mo8N28,mp-6011
3.6407,-1.976826747569444,Tl4In4Mo8O32,mp-605771
0.9903,-0.521799612822917,In12Se18,mp-612740
1.1263,-0.1989916181494247,Cs18Zn3Ge24,mp-619101
4.3841,-3.305433983600833,Ti1Cd1F6,mp-623024
0.2896000000000001,-0.7898276678593747,K8Mn4Sn4Se16,mp-628305
5.3271,-2.4966009364075004,Ca2H2Cl2O2,mp-642725
2.0157,-1.5068215122826385,Mn2H4Se2O10,mp-643412
0.22820000000000015,-0.7493225112820514,Ca10In4Sb12,mp-649479
1.9822999999999995,-1.0644891786900013,Ba16Li4W8N28,mp-6665
0.8148999999999997,-0.3126136654901961,In14Te20,mp-669311
2.1642,-1.879256938445,K2Nb2Cl12,mp-675801
3.5449,-0.4802402584685715,Ca2N12,mp-676
1.6765,-1.3137303681992192,K12Ta8S44,mp-680400
1.2329999999999997,-1.1821941882599438,Ba16La4Ge12Sb4Se52,mp-683936
1.2765,-0.5923349612698412,Li10Si2P6,mp-685991
3.7949,-3.0910436234917045,Cs8Mg2Zr6P12O48,mp-690929
5.1055,-1.9739873935866081,Tl2P4H10O16,mp-696762
2.7516000000000003,-3.032182367464336,Cs8Zr6Mn2P12O48,mp-705889
4.0392,-2.7708982179022223,Ba12Al4H4O16,mp-707218
5.448499999999999,-0.3591631187566661,K4Na4Re4H36,mp-707463
3.4273,-3.161433428699608,K4Na2Ca4Ti2Si14H2O40,mp-720410
4.3306,-3.4191180446238096,Ca12Al11Si3Cl5O32,mp-720971
4.4843,-0.5002929850552189,Cs6B12H24Se8Br2,mp-740711
4.0762,-3.2291631554999998,Na1Tm1O2,mp-754825
3.0378,-0.9052004730555564,Ni2I4O12,mp-755246
2.1196,-2.5709371542857147,Li4Nb4Fe4O16,mp-756415
3.4584,-2.2280425156581813,Y4H8C8O24,mp-758103
4.5853,-3.327369729784482,Al22Tl2O34,mp-758571
0.19190000000000015,-1.883636713125,Ca1Cd3O4,mp-760403
4.4386,-2.478397493895089,Sn4P16O44,mp-767114
2.5901000000000005,-3.3272323171590923,Nd6Sb2O14,mp-769366
2.8685,-2.4053829521785715,Na4Cr2P2C2O14,mp-769616
2.8195,-2.554363577032052,Na6Si2Sn2B2O14,mp-772986
3.0129999999999995,-3.059628623611111,Er8Te4O24,mp-774557
2.7711,-1.9789245588571427,Na7Nb1O6,mp-777584
1.6186999999999996,-0.4608462664285712,Al2Zn1Te4,mp-7908
1.7619999999999998,-2.1649091131562503,Na1Gd1S2,mp-8260
0.2121000000000004,-0.8835228062500006,Li3La1Sb2,mp-8405
5.775500000000001,-2.2183499244575,S1F6,mp-8560
2.3528,-1.3003951742678572,K2La2Si2Se8,mp-861606
3.7163,-3.1702930504166664,K2Na2La2Ta2O10,mp-861868
0.7732999999999999,-0.8112902112,K2Te2Pt1,mp-8623
0.17189999999999994,-0.4745181454166669,Ti1Fe2Ge1,mp-866375
0.15559999999999974,-0.2501801569000001,Na1Sn2As2,mp-9378
2.1722,-0.8675729899038465,Tl2I6O18,mp-972032
3.2680000000000002,-3.433031323666666,K4Hf5O12,mp-974482
0.00649999999999995,-0.4246851241979168,K2Ag6Se4,mp-9782
1.2569,-1.5331881214166674,K6I2O10,mp-984107
1.4151,-1.1607588463749998,K2Au2O4,mp-997002
2.5855,-1.254380604296875,Mg2Se2,mp-1018040
4.0441,-0.910824495067482,Be6P12N24,mp-1019545
5.2949,-2.3566023683814104,K20B4S16O64,mp-1019797
5.323499999999999,-3.073700967216668,K4Si8B4O24,mp-1019889
5.7436,-3.1595747828296705,Sr4Be8P8O32,mp-1020606
1.7263000000000002,-0.9289771172375,Na8Zn4Se8,mp-1024052
0.12070000000000025,-0.14826102806499986,Zn4Sn4N8,mp-1029469
0.02059999999999995,-0.6616753136979169,Cu4Sn2S6,mp-10519
0.05160000000000009,-0.8811378036363638,Ba3Li4Sb4,mp-1095406
0.42790000000000017,-2.1806757477083347,Gd4S8,mp-1095479
0.2995000000000001,-1.7778067905208341,Ho4As4S4,mp-1102733
0.10149999999999998,-2.7660369345204083,K3Ca1P2O8,mp-1104232
0.7384,-1.2220309163993337,Ba8Sb4H2O1,mp-1104424
2.7589,-1.132390896456,Tl4Hg4Cl12,mp-1105094
0.3314000000000004,-0.84154550525,La6Cu6Sb8,mp-1105594
0.17499999999999982,-1.2092809176470591,Y6Co1I10,mp-1106074
4.5591,-2.8691868528140003,K2Li1As1F6,mp-1111928
1.0594,-1.32324226175,Na4Pr4Te8,mp-11151
0.3403999999999998,-0.020572415499999767,Mg149Si1,mp-1185634
5.115,-2.193300883806724,Cs4Li4Cl8,mp-1188344
0.008999999999999897,-0.204619535625,Yb12Ni4,mp-1189509
2.3629,-2.4103934309821438,Gd2Co1Te2S2O14,mp-1190470
0.8317000000000001,-1.1413501249250595,Cs2Gd4Ag6Se10,mp-1191228
0.3820000000000001,-0.7125317893816666,Dy6H18,mp-1191571
3.3238,-2.204571999348833,Rb2Li4Cd2C4O12F2,mp-1192391
3.9975,-2.4052638389932652,K2Zn4P4H2O16,mp-1193724
1.3924999999999996,-1.9645787927678569,Ba4Sm8Se16,mp-1193757
2.2279,-2.296287517309473,K4Mn6V4C2O22,mp-1195006
4.3339,-0.37507972810562507,H24S8,mp-1195198
2.5485,-2.343454174326923,La4V8I4O36,mp-1196184
6.2921,-2.312101597988334,B12H12O24,mp-1198592
4.854,-0.9257616216290004,H28N8F4,mp-1198625
1.4391,-0.3366177705000003,Te24Ru4Br32,mp-1198778
1.9121,-2.5381364490667644,Ba16Cr4Ga8S24F16,mp-1199018
3.9252,-3.3360443137980766,Ca8Al32Pb4O60,mp-1200432
4.845700000000001,-3.0838181256850667,Na4Sc4P8O28,mp-1200860
2.0082000000000004,-2.4191934817911247,V4Ag4P8O28,mp-1201897
1.0456000000000003,-1.4366064391209905,Cs6Ho21Te34Cl1,mp-1201961
3.1950000000000003,-3.3792161781961223,Na2Sr6Gd2P6O24F2,mp-1204493
3.9976,-2.7346005703684817,Ba2In4P8O28,mp-1205018
2.6365,-1.6094389972916674,Ti2I4O14,mp-1205304
0.25900000000000034,-2.9443662842500005,Eu2Mg1W1O6,mp-1205507
0.3748999999999998,-1.827315476556,K2V2Cl6,mp-1205604
1.8507,-3.0731770212500003,Ba2Ta1Fe1O6,mp-1205671
2.6481,-2.2201697196875,Tb4S4Br4,mp-1208299
2.5128000000000004,-2.3557406594352184,Ta12Te16Cl4O60,mp-1208669
5.2784,-2.8975075846410983,Rb4Be4P4O16,mp-1209324
4.7975,-2.5325529571237078,Rb8Nd4Cl20,mp-1209524
0.4475000000000002,-1.4597935795312498,Pr4As4Se4,mp-1209547
6.3697,-3.7475832211424573,Rb8La4F20,mp-1209616
0.9332,-2.9307750840849995,Na1Er1Cu2F8,mp-1210068
0.13379999999999992,-2.5109484704500007,Na2Ce2C4O12,mp-1210295
3.4472,-1.4382696843653624,Na2In2H24Se4O28,mp-1210406
3.7335,-2.8330934555694447,Na12La4B8O24,mp-1210472
2.1442,-3.1868951550000006,Nd12Sc8Fe12O48,mp-1210576
2.7,-2.0322875388461537,Mg2Zn4As4O16,mp-1210656
3.4423,-2.030021909807292,K8Er8Se16O64,mp-1212002
2.6081,-2.548969290340909,Ho4Fe4Ge8O28,mp-1212190
2.8375,-3.451245184659092,Dy6Sb2O14,mp-1212841
0.8176000000000005,-2.6049950432500006,Dy4Rh4O12,mp-1212884
0.5653999999999999,-1.3366452919980247,Cs2Y2Mn2Se6,mp-1213646
1.7884000000000002,-2.5437096225595246,Zr3Te1Pb4O13,mp-1215669
0.2665999999999995,-2.959163562019091,Y4Mn2Sb2O14,mp-1216107
1.8030000000000002,-2.5893962272500013,Sr2Fe1Sb1O6,mp-1218824
0.4405999999999999,-0.5232144541666663,Sc1Nb1Ni2Sn2,mp-1219274
0.22449999999999992,-2.8574754528940014,Nd4Mn3Ni1O12,mp-1220253
2.1992000000000003,-2.0767790897222227,Nb2Tl2Te2O12,mp-1220473
0.3660000000000001,-1.6852849723460004,Mn2Cd4Te2O12,mp-1221792
5.5977999999999986,-2.9247527068373014,Na4Nd4P16O48,mp-12226
0.2285000000000001,-0.2470420347368424,Li28Mg2Si8,mp-1222798
0.04320000000000057,-0.6812075141666677,La2Al2Si2,mp-1222884
1.5653,-2.9013190869200005,K2Nb1O3F1,mp-1223800
1.1023999999999998,-0.5589853913749998,K2Sn1Hg1Te4,mp-1223855
1.9807,-2.1289025673866417,La18In2Si6S42,mp-1224434
1.7672,-2.0047258054612502,Fe8As4O16F4,mp-1224755
0.8430999999999997,-1.4113207008463953,Cs6Tb14Te24,mp-1226739
1.0099999999999998,-2.9545351538541667,Ba1La2Fe2O7,mp-1227917
2.6712,-2.6235107726944435,Ba6In4W2O18,mp-1228476
0.10340000000000016,-2.297604962562501,Ba10Na4Ru6O28,mp-1229142
3.5445,-1.5222332019997065,Cs4In12H24Se24O80,mp-1229308
0.036599999999999966,-0.6770251974600002,Sr2N1,mp-1245
3.124,-3.4611224701388883,La2Ta14O38,mp-14485
6.0599,-3.103305243355379,Cs4K1Li1Ga2F12,mp-15079
1.5536,-1.6505781225000002,Ca1Te1,mp-1519
0.6779000000000002,-0.36311835599999975,Na4Cu2As2,mp-15685
1.007,-0.3807798335714284,Zn1Ga2Te4,mp-15777
0.2249000000000008,-3.457906169333333,Ce1Sc3B4O12,mp-16097
1.8172,-3.2513191812499986,Pr12Re4O32,mp-16163
0.4923000000000002,-1.2231758900000005,Dy1Sb1Pt1,mp-16327
3.1112999999999995,-3.3882043475000003,Ba8Li2Ta6O24,mp-16792
2.0646,-2.7597660491850644,K4V4P8O28,mp-16812
0.8171999999999999,-2.6161720334375,Be6Cd8Si6S2O24,mp-17493
0.9796,-0.7092205450567524,Cs4Hg12S14,mp-17905
0.2496999999999998,-0.2755411967968753,Tl4Se4,mp-1836
0.09779999999999987,-1.5434746753472228,Sr2Co12O22,mp-18381
1.1094999999999997,-1.9463212149479177,Ba8Mn4S12,mp-18445
6.8735,-3.3732367287095566,Cs4Li4Be4F16,mp-18704
3.0462,-1.829569677348485,Ni6B4O12,mp-18806
1.9546000000000008,-2.003861339854999,Mn2O2,mp-19006
2.6445000000000003,-3.062240091666668,Sc2V2O8,mp-19247
2.594,-2.5907387041396106,Li2Fe2P4O14,mp-19294
1.9671000000000003,-3.2068330008459998,La2Mg1Mn1O6,mp-19406
2.3304,-2.513056397375,Al4V4Mo4O28,mp-20014
1.0734,-2.424084401388891,V4W2O12,mp-20312
0.03310000000000013,-0.268467121249999,Gd2Co2C2,mp-20345
0.6627000000000001,-0.8379108252500003,K4Te4,mp-2072
0.013799999999999812,-0.5870650366666664,Gd2Si4,mp-21192
1.1437000000000008,-2.6464826038337512,La4Mn8O20,mp-21444
1.8488,-1.7732569358796295,Fe4Ni8B4O20,mp-21522
3.8235,-3.98922195625,Sc16O24,mp-216
0.038299999999999564,-1.0778150516666658,Er4Si4Rh4,mp-22114
0.5510999999999999,-0.6374962037499998,Si24Ru16,mp-22192
1.4611,-2.467907088104167,Er12S18,mp-2234
0.06529999999999969,-0.2884418550000003,In2Ag2Te4,mp-22386
1.3628999999999998,-2.9441887282500003,La4Fe4O12,mp-22590
0.06010000000000025,-0.6513028008333333,Ca8Sn4,mp-22735
2.0006,-2.4140272523809516,Ca2In4O8,mp-22766
5.557,-2.0419103642566667,Li4Al4Cl16,mp-22983
0.4511999999999999,-1.470702704864046,Cs6Cu6Cl18,mp-23032
0.1813,-0.7609033542290908,Hg10Cl4O8,mp-23358
0.7327999999999999,-0.84818956471875,Nb4Se4Br12,mp-23498
2.4562,-1.0067129720689656,Rb4Pb4I12,mp-23517
5.2117,-2.7286479310750003,K3B6Br1O10,mp-23612
4.1751,-2.2553766578276924,Na12Mg4C8Cl4O24,mp-23653
2.8372,-0.5871253624133335,Ba4H8,mp-23715
5.4356,-2.642051485256112,Mg8B8H8O24,mp-23748
4.7936999999999985,-2.9008828075778137,Rb2Sc2B2P4H2O18,mp-23809
2.8213,-2.0247224715300005,Cr1H1O2,mp-23910
2.622,-2.1957609608188893,Ca4Zn4As4H4O20,mp-24018
4.6871,-1.932220230871154,Mn2H4S4O16,mp-24069
2.0256,-2.2039857079415435,Fe8P6H6O30,mp-24470
4.2024,-1.512491057818217,Cs4Al4H96Se8O80,mp-24523
1.6067999999999998,-0.6656966388571426,Mg24P16,mp-2514
3.0291,-2.5523068480654763,Li12Mo12P24O96,mp-25983
1.0090000000000001,-2.5676502563293657,Li4Mo8P12O48,mp-26086
1.1435999999999995,-2.42231547119898,Mo4P4O20,mp-26372
0.5101,-0.627389596796875,Cd1Se1,mp-2691
3.9179,-2.6210424323214303,Li6Mo4P6O24,mp-27003
1.2305,-1.51788546959,Na4Fe4Cl16,mp-27514
3.7863,-2.7299110423640003,K24Tl8F48,mp-27525
4.0364,-0.2665291319371429,P2H8Br2,mp-27689
1.7411000000000003,-1.2826004513400002,Hg4Mo24Cl56,mp-27779
0.2674000000000001,-0.10105064679687503,Au2Se2,mp-2793
0.5579999999999998,-1.0990006610119043,La8P16,mp-2804
1.7924999999999995,-0.3605491017500001,Li12P28,mp-28336
1.7916,-0.713981698213542,K8Te4Se12,mp-28419
2.2909999999999995,-1.2164944463839282,Li12As4S12,mp-28471
2.1398,-2.471803582026667,Y4N2Cl6,mp-28580
2.1848,-1.2490659922265634,Ba4Ge8S20,mp-28710
0.9479,-1.7545120250267487,Rb6Mo4Cl18,mp-29458
3.3327,-2.605716818392857,Tb4Mo8O30,mp-29945
0.006699999999999484,-0.5067360247656261,Sb16Mo8S8,mp-30285
1.1547,-1.2369290566972009,W12C2Cl36,mp-30295
0.5691999999999999,-0.2547210451724138,Rb1Au1,mp-30373
5.0446,-2.2637086708333336,Li4C2O6,mp-3054
0.3363999999999998,-1.56950344525,Sr12Ge4O4,mp-30950
2.3218,-0.8590595751488094,Ga4P4S16,mp-30979
2.4679,-2.2675404231209684,Na28Al8O26,mp-31008
0.6587000000000001,-0.6647663491,K4Au4I12,mp-31045
3.0509,-2.1724293520606053,Na8Ge18O40,mp-3153
1.9482,-2.2203775680394746,Na2W4O13,mp-32533
0.2216999999999998,-0.9835269666071426,Ba24P16,mp-32606
6.1004000000000005,-0.4935113598577778,K2B2H8,mp-37722
1.1893999999999996,-0.20792283732142813,Zn2Ge2P4,mp-4524
0.9988,-1.1004829369921882,Pd2Se4O10,mp-4649
4.3382000000000005,-1.811976689505555,K8Na4H20C8O32,mp-505771
1.1156000000000006,-1.71616136453125,Sm4Cu4S8,mp-5081
0.7794,-2.5038207579067864,K2Mn2P6H2O20,mp-510562
1.7775,-1.932601822994792,La6Cu2Sn2S14,mp-510566
0.017900000000000027,-3.217523618295455,Eu6Nb2O14,mp-510674
2.9159,-1.5140791188260003,K4N4O12,mp-5158
0.1323000000000003,-1.8418065205952392,V12Co24O48,mp-530941
1.2984,-2.06474446261125,Sr32N16F16,mp-531195
4.9659,-2.466307764,Mg2C2O6,mp-5348
2.5203,-1.0430649297413794,Cs4Pb4I12,mp-540839
0.7400000000000001,-2.05097538246,Hg8As4F24,mp-540925
2.2465,-0.7509888213888892,Li4In4I16,mp-541001
2.697,-0.6303519232795327,P16S36,mp-542630
7.2936,-3.8792282396822215,Ba4Li4Al4F24,mp-543044
1.5882999999999994,-3.1745873325000007,Nd2Te1O2,mp-5459
2.8418,-1.6139390611519993,Cd2Bi2Cl2O4,mp-550553
2.8703000000000003,-2.1349097834999995,Sr2Bi2I2O4,mp-552547
2.2467000000000006,-3.241677625666667,Ca18Fe2P14O56,mp-554104
2.5841,-1.7117887768007662,Cs4Mo4I4O24,mp-554274
4.7598,-2.6698738753040296,K4Zn4B4P8O32,mp-554673
4.0459999999999985,-3.006222060285333,Ba1Sb2F12,mp-554765
1.7384,-2.751747723346,Sm4Mn2Ni2O12,mp-555010
2.0975,-1.2969713144741375,Rb2Na4Au2O4,mp-555018
2.0173,-1.02896109764,K2Au2N8O24,mp-555085
2.0014000000000003,-2.4046656927219647,Rb2Mo2P2Cl2O10,mp-555152
2.5346,-2.870555845874384,Cs1Nb1P2O8,mp-555286
2.2511,-3.0033825224600004,V2F4,mp-555934
3.6203,-2.5395979047645887,Rb2Al2Sb2O7,mp-556275
3.2415,-2.7378338574600005,Fe2F4,mp-556911
3.435,-2.1789434820599998,Ca4As6Pb6Cl2O24,mp-557347
1.7062,-2.871349651904445,Li2Fe4F12,mp-557403
3.612,-3.1155727450192314,K6Lu2Si4O14,mp-557543
2.0126,-2.6030671620089283,Sr2Fe6P6O26,mp-557942
2.2704000000000004,-3.232790529687501,Sr2Li4Ta4O14,mp-558054
3.6236,-2.8903822121428573,Ca4Mg4Ge4O16,mp-558362
2.1817,-3.7470517028393338,Na1Zr2V1F11,mp-558441
1.3299999999999996,-1.3152316221701392,Ba12Pt24S36,mp-558588
3.9694,-2.7111155884623046,Na9Zr1P4Cl1O16,mp-559150
2.6777,-1.898332398568182,K4Fe4As8O28,mp-559163
2.1388000000000003,-1.8739594924687504,K16Fe16O32,mp-559464
1.2617999999999996,-0.6019501740205163,Ag5P1S4Cl2,mp-559847
2.3409999999999997,-1.7287282704934206,Sr1Fe2Se4O12,mp-560149
4.7958,-3.3049739610000017,Na4Nd4Si24O56,mp-560226
2.6871,-2.9864248373060005,Na4Mn4F12,mp-560242
3.7737,-2.8491404005893113,Rb8Sb8O4F40,mp-560504
2.2566,-2.1762782345833336,Ba8Cu4I4O8,mp-561179
1.9405999999999992,-2.709883302225001,La40S56O4,mp-561194
2.2066,-3.229986947333,Zr2Tl2Cd2F14,mp-561423
0.7267000000000001,-2.394827972576972,Cs4Si2Cu1O7,mp-561495
2.3927,-1.047425826293103,Rb2Sn4Br10,mp-567780
2.1632,-0.4525721173958335,Si2Se4,mp-568264
1.8682000000000003,-1.0518950072346815,K36In4Se28,mp-568644
2.3255,-1.849209667983965,Cs2Pr18Nb2Br30N12,mp-568707
3.6106,-2.2514902256080003,Zr2Cl8,mp-569175
1.5838,-0.9429619141079999,Sb4I4Cl32,mp-569512
0.4986000000000006,-0.1409502567460308,P10Au7I1,mp-570238
0.6421000000000001,-0.4725009984049997,Sr1Al1Si1H1,mp-570485
3.515,-1.5101972212500003,Lu4I12O36,mp-572998
0.007500000000000284,-1.0379735974980409,Cs2Zr12C2I28,mp-582176
5.439,-3.241703984869732,Mg32P16O64F16,mp-6095
4.4668,-3.2318313738330007,Ba4Cd4Ga4F28,mp-621924
1.3323,-1.3611049131380213,Nd6Cu2Si2Se14,mp-641534
2.9347000000000003,-1.5264849871140784,K2Co1H4Se2O10,mp-644334
2.1064000000000003,-1.5514064755395829,Ca12B4C4N4Cl8,mp-649453
3.7554,-2.385018863221428,K2Sn8P6O24,mp-6755
0.11969999999999993,-1.8554868181064288,Nb12Br17F13,mp-676330
6.0943,-2.944992325345,Na1F1,mp-682
1.5392,-0.9824901208396292,Li80Ti16N48,mp-686129
3.7778,-2.0617190841923083,Na8Ca4Pb12C20O60,mp-697211
2.519,-0.3449183017127272,Na12H28Ru4,mp-698032
1.7642000000000002,-3.300106894583333,Sm12Re4O32,mp-7423
3.4118,-3.8870805069318193,Dy6Ta2O14,mp-755652
1.1421,-2.3765199550137357,Co4P12O36,mp-759214
2.1294,-2.3133430577619047,K4Fe2P2C2O14,mp-773453
2.7834000000000003,-3.8234868364772736,Gd6Ta2O14,mp-779424
2.7237,-0.6317586067146269,Na12Sb4H120S12N40,mp-782105
1.9781000000000004,-0.8316934551388893,Tl8Si2S8,mp-8479
1.4590000000000003,-2.343944997142858,Li2V2Sn2O8,mp-850189
0.3515000000000001,-0.47980288237499996,Na1Li2Bi1,mp-865101
2.0269999999999997,-1.0840240681002156,Cs2Na2Se2,mp-8658
